Model,MSO44B
Channel,CH1,,Channel,CH3,,Channel,MATH1
Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10
Record Length,125000,,Record Length,125000,,Record Length,125000
Zero Index,28749.50000000,,Zero Index,28749.50000000,,Zero Index,28749.50000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,,
yPosition,-2.460000,,yPosition,-2.680000,,,

Labels,,,,Labels,
TIME,CH1,CH3,,TIME,MATH1
1.07233600e-05,1.81109375e+00,2.91742188e+01,,1.07233600e-05,1.55468747e-01
1.07236800e-05,1.81164062e+00,2.91710938e+01,,1.07236800e-05,1.44531250e-01
1.07240000e-05,1.81039063e+00,2.91554688e+01,,1.07240000e-05,1.10156253e-01
1.07243200e-05,1.80898438e+00,2.91390625e+01,,1.07243200e-05,1.07031249e-01
1.07246400e-05,1.80867187e+00,2.91312500e+01,,1.07246400e-05,1.35937497e-01
1.07249600e-05,1.80929688e+00,2.91242188e+01,,1.07249600e-05,1.59374997e-01
1.07252800e-05,1.81031250e+00,2.91125000e+01,,1.07252800e-05,1.57031253e-01
1.07256000e-05,1.81140625e+00,2.91031250e+01,,1.07256000e-05,1.46093756e-01
1.07259200e-05,1.81070312e+00,2.90984375e+01,,1.07259200e-05,1.21875003e-01
1.07262400e-05,1.80734375e+00,2.90929688e+01,,1.07262400e-05,8.12499970e-02
1.07265600e-05,1.80453125e+00,2.90929688e+01,,1.07265600e-05,4.37499993e-02
1.07268800e-05,1.80390625e+00,2.91085938e+01,,1.07268800e-05,2.96874996e-02
1.07272000e-05,1.80460938e+00,2.91335938e+01,,1.07272000e-05,6.87500015e-02
1.07275200e-05,1.80640625e+00,2.91539062e+01,,1.07275200e-05,1.23437501e-01
1.07278400e-05,1.80968750e+00,2.91640625e+01,,1.07278400e-05,1.17968753e-01
1.07281600e-05,1.81179687e+00,2.91578125e+01,,1.07281600e-05,8.20312500e-02
1.07284800e-05,1.81109375e+00,2.91421875e+01,,1.07284800e-05,8.28125030e-02
1.07288000e-05,1.81054688e+00,2.91296875e+01,,1.07288000e-05,1.00000001e-01
1.07291200e-05,1.81164062e+00,2.91289062e+01,,1.07291200e-05,1.04687497e-01
1.07294400e-05,1.81132812e+00,2.91515625e+01,,1.07294400e-05,1.25781253e-01
1.07297600e-05,1.80937500e+00,2.91828125e+01,,1.07297600e-05,1.76562503e-01
1.07300800e-05,1.80929688e+00,2.91906250e+01,,1.07300800e-05,2.13281244e-01
1.07304000e-05,1.81210937e+00,2.91789063e+01,,1.07304000e-05,1.96875006e-01
1.07307200e-05,1.81492188e+00,2.91679688e+01,,1.07307200e-05,1.53125003e-01
1.07310400e-05,1.81468750e+00,2.91726563e+01,,1.07310400e-05,1.21093750e-01
1.07313600e-05,1.81109375e+00,2.91742188e+01,,1.07313600e-05,1.05468750e-01
1.07316800e-05,1.80750000e+00,2.91703125e+01,,1.07316800e-05,1.16406247e-01
1.07320000e-05,1.80617187e+00,2.91843750e+01,,1.07320000e-05,1.46874994e-01
1.07323200e-05,1.80578125e+00,2.91859375e+01,,1.07323200e-05,1.76562503e-01
1.07326400e-05,1.80625000e+00,2.91476563e+01,,1.07326400e-05,1.93749994e-01
1.07329600e-05,1.80843750e+00,2.91132812e+01,,1.07329600e-05,1.79687500e-01
1.07332800e-05,1.81039063e+00,2.91085938e+01,,1.07332800e-05,1.46874994e-01
1.07336000e-05,1.80960937e+00,2.91218750e+01,,1.07336000e-05,1.41406253e-01
1.07339200e-05,1.80773437e+00,2.91343750e+01,,1.07339200e-05,1.39843747e-01
1.07342400e-05,1.80781250e+00,2.91359375e+01,,1.07342400e-05,1.02343753e-01
1.07345600e-05,1.80828125e+00,2.91390625e+01,,1.07345600e-05,5.62499985e-02
1.07348800e-05,1.80609375e+00,2.91484375e+01,,1.07348800e-05,3.75000015e-02
1.07352000e-05,1.80406250e+00,2.91484375e+01,,1.07352000e-05,4.37499993e-02
1.07355200e-05,1.80585938e+00,2.91367188e+01,,1.07355200e-05,6.32812530e-02
1.07358400e-05,1.80984375e+00,2.91367188e+01,,1.07358400e-05,9.21875015e-02
1.07361600e-05,1.81203125e+00,2.91445312e+01,,1.07361600e-05,1.13281250e-01
1.07364800e-05,1.81101563e+00,2.91296875e+01,,1.07364800e-05,1.15625001e-01
1.07368000e-05,1.80750000e+00,2.90929688e+01,,1.07368000e-05,1.27343744e-01
1.07371200e-05,1.80453125e+00,2.90703125e+01,,1.07371200e-05,1.47656247e-01
1.07374400e-05,1.80429687e+00,2.90835937e+01,,1.07374400e-05,1.46093756e-01
1.07377600e-05,1.80515625e+00,2.91132812e+01,,1.07377600e-05,1.31249994e-01
1.07380800e-05,1.80640625e+00,2.91234375e+01,,1.07380800e-05,1.25000000e-01
1.07384000e-05,1.80859375e+00,2.91195313e+01,,1.07384000e-05,1.21875003e-01
1.07387200e-05,1.80945313e+00,2.91242188e+01,,1.07387200e-05,1.09375000e-01
1.07390400e-05,1.80789062e+00,2.91359375e+01,,1.07390400e-05,8.74999985e-02
1.07393600e-05,1.80664062e+00,2.91382812e+01,,1.07393600e-05,8.12499970e-02
1.07396800e-05,1.80710938e+00,2.91421875e+01,,1.07396800e-05,1.03124999e-01
1.07400000e-05,1.80773437e+00,2.91617187e+01,,1.07400000e-05,1.28124997e-01
1.07403200e-05,1.80851563e+00,2.91734375e+01,,1.07403200e-05,1.39843747e-01
1.07406400e-05,1.81132812e+00,2.91554688e+01,,1.07406400e-05,1.53906256e-01
1.07409600e-05,1.81281250e+00,2.91296875e+01,,1.07409600e-05,1.67187497e-01
1.07412800e-05,1.80929688e+00,2.91242188e+01,,1.07412800e-05,1.56250000e-01
1.07416000e-05,1.80406250e+00,2.91203125e+01,,1.07416000e-05,1.28124997e-01
1.07419200e-05,1.80171875e+00,2.91093750e+01,,1.07419200e-05,1.06250003e-01
1.07422400e-05,1.80187500e+00,2.91164063e+01,,1.07422400e-05,1.07812501e-01
1.07425600e-05,1.80304688e+00,2.91421875e+01,,1.07425600e-05,1.19531251e-01
1.07428800e-05,1.80554688e+00,2.91710938e+01,,1.07428800e-05,1.15625001e-01
1.07432000e-05,1.80820312e+00,2.91859375e+01,,1.07432000e-05,1.24218747e-01
1.07435200e-05,1.80968750e+00,2.91695312e+01,,1.07435200e-05,1.64062500e-01
1.07438400e-05,1.80953125e+00,2.91367188e+01,,1.07438400e-05,1.70312494e-01
1.07441600e-05,1.80882813e+00,2.91234375e+01,,1.07441600e-05,1.18749999e-01
1.07444800e-05,1.80828125e+00,2.91265625e+01,,1.07444800e-05,7.89062530e-02
1.07448000e-05,1.80687500e+00,2.91187500e+01,,1.07448000e-05,8.20312500e-02
1.07451200e-05,1.80609375e+00,2.91007813e+01,,1.07451200e-05,9.14062485e-02
1.07454400e-05,1.80804688e+00,2.90921875e+01,,1.07454400e-05,8.35937485e-02
1.07457600e-05,1.81015625e+00,2.91031250e+01,,1.07457600e-05,8.59375000e-02
1.07460800e-05,1.81039063e+00,2.91156250e+01,,1.07460800e-05,1.03906251e-01
1.07464000e-05,1.81031250e+00,2.91078125e+01,,1.07464000e-05,1.00781247e-01
1.07467200e-05,1.80976563e+00,2.90914062e+01,,1.07467200e-05,7.26562515e-02
1.07470400e-05,1.80695313e+00,2.90882813e+01,,1.07470400e-05,7.57812485e-02
1.07473600e-05,1.80382812e+00,2.91000000e+01,,1.07473600e-05,1.31249994e-01
1.07476800e-05,1.80328125e+00,2.91156250e+01,,1.07476800e-05,1.80468753e-01
1.07480000e-05,1.80507813e+00,2.91242188e+01,,1.07480000e-05,1.72656253e-01
1.07483200e-05,1.80843750e+00,2.91320313e+01,,1.07483200e-05,1.17968753e-01
1.07486400e-05,1.81132812e+00,2.91429688e+01,,1.07486400e-05,7.03125000e-02
1.07489600e-05,1.81093750e+00,2.91578125e+01,,1.07489600e-05,6.48437515e-02
1.07492800e-05,1.80781250e+00,2.91664063e+01,,1.07492800e-05,8.59375000e-02
1.07496000e-05,1.80523437e+00,2.91507813e+01,,1.07496000e-05,1.10156253e-01
1.07499200e-05,1.80414063e+00,2.91304687e+01,,1.07499200e-05,1.31249994e-01
1.07502400e-05,1.80390625e+00,2.91335938e+01,,1.07502400e-05,1.50000006e-01
1.07505600e-05,1.80382812e+00,2.91523438e+01,,1.07505600e-05,1.50781244e-01
1.07508800e-05,1.80351562e+00,2.91703125e+01,,1.07508800e-05,1.33593753e-01
1.07512000e-05,1.80390625e+00,2.91757812e+01,,1.07512000e-05,1.29687503e-01
1.07515200e-05,1.80546875e+00,2.91531250e+01,,1.07515200e-05,1.36718750e-01
1.07518400e-05,1.80625000e+00,2.91085938e+01,,1.07518400e-05,1.22656249e-01
1.07521600e-05,1.80656250e+00,2.90828125e+01,,1.07521600e-05,1.00781247e-01
1.07524800e-05,1.80828125e+00,2.90960938e+01,,1.07524800e-05,1.16406247e-01
1.07528000e-05,1.80976563e+00,2.91203125e+01,,1.07528000e-05,1.55468747e-01
1.07531200e-05,1.80937500e+00,2.91414063e+01,,1.07531200e-05,1.76562503e-01
1.07534400e-05,1.80859375e+00,2.91578125e+01,,1.07534400e-05,1.85156256e-01
1.07537600e-05,1.80859375e+00,2.91570313e+01,,1.07537600e-05,1.78124994e-01
1.07540800e-05,1.80921875e+00,2.91375000e+01,,1.07540800e-05,1.28906250e-01
1.07544000e-05,1.80875000e+00,2.91132812e+01,,1.07544000e-05,5.62499985e-02
1.07547200e-05,1.80726562e+00,2.91007813e+01,,1.07547200e-05,1.79687496e-02
1.07550400e-05,1.80648438e+00,2.91007813e+01,,1.07550400e-05,4.60937507e-02
1.07553600e-05,1.80632812e+00,2.91015625e+01,,1.07553600e-05,1.27343744e-01
1.07556800e-05,1.80640625e+00,2.90984375e+01,,1.07556800e-05,1.99218750e-01
1.07560000e-05,1.80554688e+00,2.90960938e+01,,1.07560000e-05,2.14843750e-01
1.07563200e-05,1.80359375e+00,2.91046875e+01,,1.07563200e-05,1.80468753e-01
1.07566400e-05,1.80226562e+00,2.91250000e+01,,1.07566400e-05,1.23437501e-01
1.07569600e-05,1.80242187e+00,2.91343750e+01,,1.07569600e-05,7.57812485e-02
1.07572800e-05,1.80421875e+00,2.91234375e+01,,1.07572800e-05,8.20312500e-02
1.07576000e-05,1.80593750e+00,2.91242188e+01,,1.07576000e-05,1.28906250e-01
1.07579200e-05,1.80656250e+00,2.91453125e+01,,1.07579200e-05,1.57812506e-01
1.07582400e-05,1.80710938e+00,2.91601562e+01,,1.07582400e-05,1.40625000e-01
1.07585600e-05,1.80679687e+00,2.91578125e+01,,1.07585600e-05,9.92187485e-02
1.07588800e-05,1.80695313e+00,2.91429688e+01,,1.07588800e-05,6.71875030e-02
1.07592000e-05,1.80937500e+00,2.91281250e+01,,1.07592000e-05,4.76562493e-02
1.07595200e-05,1.81062500e+00,2.91195313e+01,,1.07595200e-05,5.93749993e-02
1.07598400e-05,1.80835937e+00,2.91156250e+01,,1.07598400e-05,1.19531251e-01
1.07601600e-05,1.80656250e+00,2.91203125e+01,,1.07601600e-05,1.61718756e-01
1.07604800e-05,1.80789062e+00,2.91382812e+01,,1.07604800e-05,1.52343750e-01
1.07608000e-05,1.80968750e+00,2.91531250e+01,,1.07608000e-05,1.46874994e-01
1.07611200e-05,1.81164062e+00,2.91539062e+01,,1.07611200e-05,1.62499994e-01
1.07614400e-05,1.81320313e+00,2.91500000e+01,,1.07614400e-05,1.63281247e-01
1.07617600e-05,1.81226562e+00,2.91382812e+01,,1.07617600e-05,1.19531251e-01
1.07620800e-05,1.81062500e+00,2.91179688e+01,,1.07620800e-05,6.56249970e-02
1.07624000e-05,1.80968750e+00,2.91062500e+01,,1.07624000e-05,4.84374985e-02
1.07627200e-05,1.80820312e+00,2.91171875e+01,,1.07627200e-05,5.07812500e-02
1.07630400e-05,1.80726562e+00,2.91242188e+01,,1.07630400e-05,3.20312493e-02
1.07633600e-05,1.80882813e+00,2.91054688e+01,,1.07633600e-05,2.34375009e-03
1.07636800e-05,1.81187500e+00,2.91046875e+01,,1.07636800e-05,-7.03124981e-03
1.07640000e-05,1.81242188e+00,2.91343750e+01,,1.07640000e-05,3.20312493e-02
1.07643200e-05,1.80921875e+00,2.91492188e+01,,1.07643200e-05,9.14062485e-02
1.07646400e-05,1.80671875e+00,2.91273438e+01,,1.07646400e-05,8.98437500e-02
1.07649600e-05,1.80734375e+00,2.90992187e+01,,1.07649600e-05,4.14062515e-02
1.07652800e-05,1.80867187e+00,2.91062500e+01,,1.07652800e-05,5.46875000e-02
1.07656000e-05,1.80820312e+00,2.91304687e+01,,1.07656000e-05,1.22656249e-01
1.07659200e-05,1.80625000e+00,2.91296875e+01,,1.07659200e-05,1.50000006e-01
1.07662400e-05,1.80546875e+00,2.91164063e+01,,1.07662400e-05,1.29687503e-01
1.07665600e-05,1.80609375e+00,2.91265625e+01,,1.07665600e-05,1.32031247e-01
1.07668800e-05,1.80679687e+00,2.91578125e+01,,1.07668800e-05,1.57031253e-01
1.07672000e-05,1.80726562e+00,2.91710938e+01,,1.07672000e-05,1.46874994e-01
1.07675200e-05,1.80710938e+00,2.91507813e+01,,1.07675200e-05,1.08593747e-01
1.07678400e-05,1.80609375e+00,2.91390625e+01,,1.07678400e-05,9.53124985e-02
1.07681600e-05,1.80546875e+00,2.91671875e+01,,1.07681600e-05,1.14062503e-01
1.07684800e-05,1.80695313e+00,2.92125000e+01,,1.07684800e-05,1.38281256e-01
1.07688000e-05,1.80921875e+00,2.92335938e+01,,1.07688000e-05,1.41406253e-01
1.07691200e-05,1.80843750e+00,2.92187500e+01,,1.07691200e-05,1.37500003e-01
1.07694400e-05,1.80531250e+00,2.92062500e+01,,1.07694400e-05,1.35937497e-01
1.07697600e-05,1.80351562e+00,2.92296875e+01,,1.07697600e-05,1.32812500e-01
1.07700800e-05,1.80367188e+00,2.92601563e+01,,1.07700800e-05,1.34375006e-01
1.07704000e-05,1.80531250e+00,2.92648438e+01,,1.07704000e-05,1.38281256e-01
1.07707200e-05,1.80742187e+00,2.92484375e+01,,1.07707200e-05,1.28124997e-01
1.07710400e-05,1.80906250e+00,2.92242187e+01,,1.07710400e-05,1.09375000e-01
1.07713600e-05,1.80945313e+00,2.92132813e+01,,1.07713600e-05,1.09375000e-01
1.07716800e-05,1.80734375e+00,2.92375000e+01,,1.07716800e-05,1.33593753e-01
1.07720000e-05,1.80312500e+00,2.92742188e+01,,1.07720000e-05,1.49218753e-01
1.07723200e-05,1.80070313e+00,2.92625000e+01,,1.07723200e-05,1.52343750e-01
1.07726400e-05,1.80375000e+00,2.91984375e+01,,1.07726400e-05,1.63281247e-01
1.07729600e-05,1.81023437e+00,2.91460937e+01,,1.07729600e-05,1.67968750e-01
1.07732800e-05,1.81515625e+00,2.91359375e+01,,1.07732800e-05,1.69531256e-01
1.07736000e-05,1.81585938e+00,2.91515625e+01,,1.07736000e-05,1.97656244e-01
1.07739200e-05,1.81273438e+00,2.91742188e+01,,1.07739200e-05,2.27343753e-01
1.07742400e-05,1.80812500e+00,2.91875000e+01,,1.07742400e-05,2.19531253e-01
1.07745600e-05,1.80562500e+00,2.91929687e+01,,1.07745600e-05,1.74218744e-01
1.07748800e-05,1.80656250e+00,2.91992188e+01,,1.07748800e-05,1.28124997e-01
1.07752000e-05,1.80757813e+00,2.91875000e+01,,1.07752000e-05,1.08593747e-01
1.07755200e-05,1.80492188e+00,2.91523438e+01,,1.07755200e-05,1.16406247e-01
1.07758400e-05,1.80039062e+00,2.91265625e+01,,1.07758400e-05,1.34375006e-01
1.07761600e-05,1.80023438e+00,2.91234375e+01,,1.07761600e-05,1.32031247e-01
1.07764800e-05,1.80500000e+00,2.91343750e+01,,1.07764800e-05,1.03906251e-01
1.07768000e-05,1.80851563e+00,2.91562500e+01,,1.07768000e-05,8.82812515e-02
1.07771200e-05,1.80820312e+00,2.91742188e+01,,1.07771200e-05,8.28125030e-02
1.07774400e-05,1.80718750e+00,2.91585938e+01,,1.07774400e-05,6.64062500e-02
1.07777600e-05,1.80820312e+00,2.91242188e+01,,1.07777600e-05,5.93749993e-02
1.07780800e-05,1.81031250e+00,2.91257813e+01,,1.07780800e-05,5.93749993e-02
1.07784000e-05,1.81171875e+00,2.91554688e+01,,1.07784000e-05,3.12500000e-02
1.07787200e-05,1.81195313e+00,2.91585938e+01,,1.07787200e-05,-9.37500037e-03
1.07790400e-05,1.81085938e+00,2.91226562e+01,,1.07790400e-05,-1.32812504e-02
1.07793600e-05,1.80820312e+00,2.90843750e+01,,1.07793600e-05,4.76562493e-02
1.07796800e-05,1.80445312e+00,2.90796875e+01,,1.07796800e-05,1.39843747e-01
1.07800000e-05,1.80210938e+00,2.91023438e+01,,1.07800000e-05,1.60937503e-01
1.07803200e-05,1.80265625e+00,2.91218750e+01,,1.07803200e-05,9.60937515e-02
1.07806400e-05,1.80382812e+00,2.91312500e+01,,1.07806400e-05,5.31250015e-02
1.07809600e-05,1.80523437e+00,2.91492188e+01,,1.07809600e-05,5.15624993e-02
1.07812800e-05,1.80812500e+00,2.91617187e+01,,1.07812800e-05,2.73437500e-02
1.07816000e-05,1.81117187e+00,2.91601562e+01,,1.07816000e-05,7.81250000e-03
1.07819200e-05,1.81234375e+00,2.91820313e+01,,1.07819200e-05,5.23437485e-02
1.07822400e-05,1.81125000e+00,2.92234375e+01,,1.07822400e-05,1.07031249e-01
1.07825600e-05,1.81039063e+00,2.92203125e+01,,1.07825600e-05,9.06250030e-02
1.07828800e-05,1.81171875e+00,2.91640625e+01,,1.07828800e-05,2.81249993e-02
1.07832000e-05,1.81210937e+00,2.91195313e+01,,1.07832000e-05,-1.56250002e-03
1.07835200e-05,1.80929688e+00,2.91226562e+01,,1.07835200e-05,2.18749996e-02
1.07838400e-05,1.80703125e+00,2.91476563e+01,,1.07838400e-05,6.25000000e-02
1.07841600e-05,1.80835937e+00,2.91539062e+01,,1.07841600e-05,8.43750015e-02
1.07844800e-05,1.81117187e+00,2.91390625e+01,,1.07844800e-05,8.51562470e-02
1.07848000e-05,1.81398437e+00,2.91281250e+01,,1.07848000e-05,8.43750015e-02
1.07851200e-05,1.81539063e+00,2.91312500e+01,,1.07851200e-05,9.68749970e-02
1.07854400e-05,1.81234375e+00,2.91359375e+01,,1.07854400e-05,1.03124999e-01
1.07857600e-05,1.80687500e+00,2.91484375e+01,,1.07857600e-05,7.89062530e-02
1.07860800e-05,1.80609375e+00,2.91726563e+01,,1.07860800e-05,3.82812507e-02
1.07864000e-05,1.80812500e+00,2.91773437e+01,,1.07864000e-05,1.17187500e-02
1.07867200e-05,1.80648438e+00,2.91585938e+01,,1.07867200e-05,1.71875004e-02
1.07870400e-05,1.80351562e+00,2.91617187e+01,,1.07870400e-05,5.00000007e-02
1.07873600e-05,1.80359375e+00,2.91992188e+01,,1.07873600e-05,9.53124985e-02
1.07876800e-05,1.80507813e+00,2.92312500e+01,,1.07876800e-05,1.52343750e-01
1.07880000e-05,1.80664062e+00,2.92343750e+01,,1.07880000e-05,2.03906253e-01
1.07883200e-05,1.80890625e+00,2.92132813e+01,,1.07883200e-05,1.92187503e-01
1.07886400e-05,1.81343750e+00,2.91757812e+01,,1.07886400e-05,1.15625001e-01
1.07889600e-05,1.81718750e+00,2.91453125e+01,,1.07889600e-05,6.56249970e-02
1.07892800e-05,1.81578125e+00,2.91460937e+01,,1.07892800e-05,8.67187530e-02
1.07896000e-05,1.81257812e+00,2.91656250e+01,,1.07896000e-05,1.19531251e-01
1.07899200e-05,1.81148438e+00,2.91773437e+01,,1.07899200e-05,1.16406247e-01
1.07902400e-05,1.81085938e+00,2.91750000e+01,,1.07902400e-05,1.03124999e-01
1.07905600e-05,1.80968750e+00,2.91664063e+01,,1.07905600e-05,1.10937499e-01
1.07908800e-05,1.80796875e+00,2.91554688e+01,,1.07908800e-05,1.14062503e-01
1.07912000e-05,1.80648438e+00,2.91359375e+01,,1.07912000e-05,1.07812501e-01
1.07915200e-05,1.80679687e+00,2.91132812e+01,,1.07915200e-05,1.14062503e-01
1.07918400e-05,1.80789062e+00,2.91031250e+01,,1.07918400e-05,1.02343753e-01
1.07921600e-05,1.80890625e+00,2.91046875e+01,,1.07921600e-05,6.01562485e-02
1.07924800e-05,1.81054688e+00,2.91195313e+01,,1.07924800e-05,3.82812507e-02
1.07928000e-05,1.81148438e+00,2.91429688e+01,,1.07928000e-05,5.15624993e-02
1.07931200e-05,1.80984375e+00,2.91492188e+01,,1.07931200e-05,8.43750015e-02
1.07934400e-05,1.80757813e+00,2.91453125e+01,,1.07934400e-05,1.04687497e-01
1.07937600e-05,1.80843750e+00,2.91648438e+01,,1.07937600e-05,8.12499970e-02
1.07940800e-05,1.81070312e+00,2.91898438e+01,,1.07940800e-05,4.76562493e-02
1.07944000e-05,1.81093750e+00,2.91757812e+01,,1.07944000e-05,2.57812496e-02
1.07947200e-05,1.80937500e+00,2.91367188e+01,,1.07947200e-05,3.12500005e-03
1.07950400e-05,1.80804688e+00,2.91226562e+01,,1.07950400e-05,7.03124981e-03
1.07953600e-05,1.80726562e+00,2.91320313e+01,,1.07953600e-05,5.15624993e-02
1.07956800e-05,1.80625000e+00,2.91390625e+01,,1.07956800e-05,7.73437470e-02
1.07960000e-05,1.80593750e+00,2.91429688e+01,,1.07960000e-05,8.43750015e-02
1.07963200e-05,1.80726562e+00,2.91492188e+01,,1.07963200e-05,1.21093750e-01
1.07966400e-05,1.80859375e+00,2.91515625e+01,,1.07966400e-05,1.53125003e-01
1.07969600e-05,1.80875000e+00,2.91414063e+01,,1.07969600e-05,1.57812506e-01
1.07972800e-05,1.80945313e+00,2.91296875e+01,,1.07972800e-05,1.59374997e-01
1.07976000e-05,1.81062500e+00,2.91343750e+01,,1.07976000e-05,1.36718750e-01
1.07979200e-05,1.81015625e+00,2.91382812e+01,,1.07979200e-05,9.60937515e-02
1.07982400e-05,1.80960937e+00,2.91312500e+01,,1.07982400e-05,9.37500000e-02
1.07985600e-05,1.81007812e+00,2.91382812e+01,,1.07985600e-05,1.13281250e-01
1.07988800e-05,1.80937500e+00,2.91554688e+01,,1.07988800e-05,1.00781247e-01
1.07992000e-05,1.80820312e+00,2.91562500e+01,,1.07992000e-05,5.93749993e-02
1.07995200e-05,1.80968750e+00,2.91484375e+01,,1.07995200e-05,4.60937507e-02
1.07998400e-05,1.81273438e+00,2.91562500e+01,,1.07998400e-05,8.28125030e-02
1.08001600e-05,1.81328125e+00,2.91632813e+01,,1.08001600e-05,1.19531251e-01
1.08004800e-05,1.81093750e+00,2.91375000e+01,,1.08004800e-05,1.24218747e-01
1.08008000e-05,1.80937500e+00,2.91023438e+01,,1.08008000e-05,1.17187500e-01
1.08011200e-05,1.81007812e+00,2.91007813e+01,,1.08011200e-05,1.14843749e-01
1.08014400e-05,1.80921875e+00,2.91187500e+01,,1.08014400e-05,1.10937499e-01
1.08017600e-05,1.80687500e+00,2.91148437e+01,,1.08017600e-05,1.05468750e-01
1.08020800e-05,1.80593750e+00,2.90890625e+01,,1.08020800e-05,9.76562500e-02
1.08024000e-05,1.80539063e+00,2.90695313e+01,,1.08024000e-05,8.90624970e-02
1.08027200e-05,1.80695313e+00,2.90796875e+01,,1.08027200e-05,9.92187485e-02
1.08030400e-05,1.81164062e+00,2.91062500e+01,,1.08030400e-05,1.29687503e-01
1.08033600e-05,1.81390625e+00,2.91203125e+01,,1.08033600e-05,1.46093756e-01
1.08036800e-05,1.81140625e+00,2.91312500e+01,,1.08036800e-05,1.38281256e-01
1.08040000e-05,1.80859375e+00,2.91562500e+01,,1.08040000e-05,1.17187500e-01
1.08043200e-05,1.80789062e+00,2.91679688e+01,,1.08043200e-05,8.74999985e-02
1.08046400e-05,1.80859375e+00,2.91523438e+01,,1.08046400e-05,6.79687485e-02
1.08049600e-05,1.81117187e+00,2.91437500e+01,,1.08049600e-05,6.71875030e-02
1.08052800e-05,1.81273438e+00,2.91476563e+01,,1.08052800e-05,7.57812485e-02
1.08056000e-05,1.81085938e+00,2.91406250e+01,,1.08056000e-05,1.00000001e-01
1.08059200e-05,1.80773437e+00,2.91445312e+01,,1.08059200e-05,1.34375006e-01
1.08062400e-05,1.80429687e+00,2.91648438e+01,,1.08062400e-05,1.66406244e-01
1.08065600e-05,1.80179687e+00,2.91585938e+01,,1.08065600e-05,1.92968756e-01
1.08068800e-05,1.80242187e+00,2.91382812e+01,,1.08068800e-05,1.98437497e-01
1.08072000e-05,1.80414063e+00,2.91375000e+01,,1.08072000e-05,1.73437506e-01
1.08075200e-05,1.80421875e+00,2.91320313e+01,,1.08075200e-05,1.14843749e-01
1.08078400e-05,1.80390625e+00,2.91179688e+01,,1.08078400e-05,4.60937507e-02
1.08081600e-05,1.80429687e+00,2.91218750e+01,,1.08081600e-05,2.26562507e-02
1.08084800e-05,1.80453125e+00,2.91234375e+01,,1.08084800e-05,5.62499985e-02
1.08088000e-05,1.80492188e+00,2.91015625e+01,,1.08088000e-05,9.06250030e-02
1.08091200e-05,1.80570312e+00,2.90781250e+01,,1.08091200e-05,8.35937485e-02
1.08094400e-05,1.80570312e+00,2.90742188e+01,,1.08094400e-05,6.32812530e-02
1.08097600e-05,1.80687500e+00,2.90859375e+01,,1.08097600e-05,5.85937500e-02
1.08100800e-05,1.81046875e+00,2.91054688e+01,,1.08100800e-05,7.18749985e-02
1.08104000e-05,1.81148438e+00,2.91296875e+01,,1.08104000e-05,8.74999985e-02
1.08107200e-05,1.80882813e+00,2.91390625e+01,,1.08107200e-05,1.01562500e-01
1.08110400e-05,1.80710938e+00,2.91398438e+01,,1.08110400e-05,1.21875003e-01
1.08113600e-05,1.80664062e+00,2.91476563e+01,,1.08113600e-05,1.41406253e-01
1.08116800e-05,1.80648438e+00,2.91515625e+01,,1.08116800e-05,1.67968750e-01
1.08120000e-05,1.80859375e+00,2.91468750e+01,,1.08120000e-05,1.83593750e-01
1.08123200e-05,1.81156250e+00,2.91335938e+01,,1.08123200e-05,1.63281247e-01
1.08126400e-05,1.81218750e+00,2.91171875e+01,,1.08126400e-05,1.32031247e-01
1.08129600e-05,1.81015625e+00,2.91140625e+01,,1.08129600e-05,1.00000001e-01
1.08132800e-05,1.80804688e+00,2.91195313e+01,,1.08132800e-05,8.67187530e-02
1.08136000e-05,1.80757813e+00,2.91257813e+01,,1.08136000e-05,1.02343753e-01
1.08139200e-05,1.80789062e+00,2.91226562e+01,,1.08139200e-05,1.17968753e-01
1.08142400e-05,1.80687500e+00,2.91007813e+01,,1.08142400e-05,1.33593753e-01
1.08145600e-05,1.80367188e+00,2.90882813e+01,,1.08145600e-05,1.55468747e-01
1.08148800e-05,1.80187500e+00,2.91070312e+01,,1.08148800e-05,1.41406253e-01
1.08152000e-05,1.80312500e+00,2.91328125e+01,,1.08152000e-05,1.00000001e-01
1.08155200e-05,1.80414063e+00,2.91257813e+01,,1.08155200e-05,8.28125030e-02
1.08158400e-05,1.80453125e+00,2.91054688e+01,,1.08158400e-05,9.06250030e-02
